,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,income,capital.gain_log,capital.loss_log,native.country_grouped,hours.per.week_log
198,30,Private,12.1798723970277,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,7.462214939768189,3,3.713572066704308
199,31,Private,11.964504142488844,10th,6,Never-married,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
200,61,Private,11.300932019540705,HS-grad,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,1,0.0,0.0,3,3.828641396489095
201,41,Private,12.8284834713334,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
202,49,Self-emp-not-inc,12.11292612332966,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
203,28,Private,12.123120292273803,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
204,20,Private,11.90053205477708,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
205,47,Self-emp-not-inc,11.582749990537035,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.58351893845611
206,42,Private,11.93924493468979,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
207,27,State-gov,12.975342552976064,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
208,30,Self-emp-inc,11.60169612684362,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
209,28,Private,12.100434313507176,HS-grad,9,Divorced,Transport-moving,Unmarried,Black,Female,0,0.0,0.0,3,3.044522437723423
210,37,Federal-gov,10.389887278140291,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0.0,0.0,2,3.713572066704308
211,43,Private,11.946077073494449,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,7.948031990637284,0.0,2,3.970291913552122
212,52,Self-emp-inc,12.472041942513783,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
213,29,Private,11.7818604028973,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
214,58,Local-gov,12.512807063887433,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
215,52,Private,12.010854281281146,11th,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0.0,0.0,3,3.044522437723423
216,52,Private,12.394396982866104,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0.0,0.0,0,3.9318256327243257
217,44,Self-emp-not-inc,11.842056535334548,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
218,42,Self-emp-not-inc,12.304323950527904,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
219,34,Private,12.305198264552915,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,1,3.713572066704308
220,46,Private,12.23125781971899,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.8918202981106265
221,41,Private,11.366742954792146,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.6635616461296463
222,53,Private,11.9722156597733,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,8.895492631451633,0.0,3,3.713572066704308
223,50,Private,11.55914088876719,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0.0,0.0,3,3.8918202981106265
224,51,Private,12.575692935732953,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
225,23,Local-gov,12.543133994305029,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0.0,0.0,3,3.4965075614664802
226,30,Local-gov,12.091693809007351,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0.0,0.0,3,3.713572066704308
227,63,Private,12.49156732738652,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
228,22,Private,12.289328646580884,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
229,24,Private,12.305669080748636,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
230,50,Private,11.916862739868735,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
231,54,Private,11.67936320588645,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
232,76,Private,12.24934284075995,7th-8th,4,Widowed,Protective-serv,Not-in-family,White,Male,0,0.0,0.0,3,3.4339872044851463
233,51,Self-emp-not-inc,12.201090254005871,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
234,45,Private,11.99651143518923,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
235,59,Private,11.976967609826495,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
236,40,Private,12.550215388455609,HS-grad,9,Separated,Other-service,Other-relative,White,Female,0,0.0,0.0,3,3.258096538021482
237,61,Private,11.478965290886633,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,9.617470759403409,0.0,3,3.5553480614894135
238,46,Federal-gov,11.491334038726752,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,8.552367266423891,0.0,3,3.713572066704308
239,29,Private,12.40686424277432,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.0,7.62657020629066,3,3.713572066704308
240,37,Private,11.707850595330402,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,9.617470759403409,0.0,3,3.828641396489095
241,25,Private,12.261625604650424,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
242,22,Private,12.375427159099704,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
243,42,Private,11.497080595408391,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0.0,0.0,3,3.58351893845611
244,27,Private,12.036635724165214,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
245,18,Private,11.725735812144649,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0.0,0.0,3,3.713572066704308
246,26,Private,12.056591878002337,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
247,19,Private,12.536472913576093,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,3,2.772588722239781
248,25,Private,11.720622328095413,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
249,42,Self-emp-inc,12.14812038726734,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,7.589841512182657,1,3.970291913552122
250,31,Private,12.151943755691764,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.7376696182833684
251,58,Private,11.5160605454657,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0.0,7.551186867296149,3,3.713572066704308
252,33,Private,12.64223183353836,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
253,65,Private,12.707287230876808,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
254,44,State-gov,10.922262667962608,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
255,38,Private,12.10239959419213,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0.0,0.0,1,3.9318256327243257
256,38,Self-emp-not-inc,11.600331763967896,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
257,21,Private,11.725840886848816,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0.0,0.0,3,3.713572066704308
258,40,Local-gov,12.220335446481176,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
259,28,Private,12.722953896916518,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0.0,0.0,3,3.713572066704308
260,22,Private,12.154194969898844,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
261,60,Local-gov,12.019640652455902,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
262,41,Local-gov,12.087289109540206,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0.0,0.0,3,3.58351893845611
263,46,Private,10.19548529905551,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0.0,0.0,3,3.713572066704308
264,44,Private,11.344932758120867,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0.0,0.0,3,3.8918202981106265
265,46,Private,12.003668782333484,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.6109179126442243
266,45,State-gov,12.141971362123586,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
267,44,Private,11.89587226164779,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,7.543273346705446,3,3.58351893845611
268,49,Federal-gov,12.099989646722015,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
269,35,Self-emp-not-inc,12.383394223235744,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
270,33,Private,12.499219757413012,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0.0,0.0,3,3.713572066704308
271,46,Private,11.956912324065804,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
272,32,Private,12.00882829565832,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.8066624897703196
273,34,Private,12.569805622847468,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
274,32,Private,11.67813477215422,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
275,33,Federal-gov,11.773041049204204,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
276,37,Private,12.266537254545243,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
277,41,Private,12.859722474676005,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
278,64,Local-gov,12.012955020347862,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0.0,0.0,3,3.044522437723423
279,35,Federal-gov,12.56953102982562,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0.0,0.0,3,3.713572066704308
280,36,Private,11.299038934918697,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0.0,0.0,0,3.713572066704308
281,33,Private,12.540847013015568,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
282,19,Private,12.320481104814236,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,3.044522437723423
283,28,State-gov,12.209945137744048,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.0,0.0,3,3.713572066704308
284,59,Federal-gov,12.403336179568011,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
285,18,Private,13.02243916932421,10th,6,Never-married,Priv-house-serv,Own-child,Black,Female,0,0.0,0.0,3,3.044522437723423
286,51,Local-gov,12.222610144169105,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,1,0.0,0.0,3,3.828641396489095
287,24,Private,11.71314424014997,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0.0,0.0,1,3.713572066704308
288,43,Private,12.15690340952209,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
289,35,Private,12.149994236510302,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
290,41,Private,12.246883439987707,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.9512437185814275
291,20,Private,10.923525499398137,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,3.58351893845611
292,38,Private,12.162538643506446,Some-college,10,Divorced,Exec-managerial,Own-child,Black,Female,0,0.0,0.0,3,3.713572066704308
293,33,Private,11.874375987658974,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
294,48,Private,12.932083839709293,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,7.602401335665818,3,3.713572066704308
295,32,Private,12.760397317309009,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
296,28,Private,12.066494436275052,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
297,53,Self-emp-not-inc,10.30925261565329,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.58351893845611
298,59,Local-gov,12.37339477119022,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.9318256327243257
299,55,Private,12.107472559915555,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
300,48,Private,12.711331805241803,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,1,0.0,7.589841512182657,3,3.713572066704308
301,57,Private,12.776718803214674,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0.0,0.0,3,3.828641396489095
302,43,Self-emp-not-inc,11.231039893632255,HS-grad,9,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0.0,0.0,3,3.4339872044851463
303,40,Local-gov,12.00594957787032,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,8.94754601503218,0.0,3,3.713572066704308
304,45,Private,12.153741971144743,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
305,47,Private,12.867391124575368,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,0,3.713572066704308
306,45,Local-gov,11.884082042046122,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0.0,0.0,3,3.713572066704308
307,17,Private,12.3520716188664,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,2.5649493574615367
308,20,Private,12.28752820081816,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.4339872044851463
309,50,Private,12.130314081129022,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,1,0.0,0.0,3,3.6635616461296463
310,22,State-gov,11.707439062529543,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
311,35,Private,12.094856128025445,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0.0,0.0,3,3.4965075614664802
312,53,Private,12.19345841965722,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
313,29,Private,10.09220527683532,Some-college,10,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0.0,0.0,3,3.713572066704308
314,30,Self-emp-not-inc,12.315881751520791,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
315,51,Private,12.879748993743906,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
316,17,Self-emp-not-inc,12.340546718691748,10th,6,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,3,3.2188758248682006
317,38,Federal-gov,11.466179709572318,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
318,43,Private,11.395424889418234,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,6.962243464266207,0.0,3,3.713572066704308
319,18,Private,12.142978414237051,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.4339872044851463
320,49,Local-gov,12.70425366213808,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0.0,0.0,3,3.8066624897703196
321,42,Private,12.268554365401467,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,7.786551806428712,0.0,3,3.713572066704308
322,36,State-gov,11.830811762401442,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0.0,0.0,1,3.6375861597263857
323,45,Private,12.590286878136808,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0.0,7.372118028337787,1,3.713572066704308
324,47,Private,12.066459942018342,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
325,29,Private,12.94814093406699,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
326,24,Private,12.6338861573021,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
327,56,Private,12.172795037092454,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,7.551186867296149,3,3.970291913552122
328,27,Private,12.248672259148991,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0.0,0.0,1,3.713572066704308
329,38,Private,11.48333186212315,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0.0,0.0,3,3.713572066704308
330,58,Private,11.558032664868993,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
331,29,Private,12.136856534841492,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0.0,0.0,2,3.713572066704308
332,46,Federal-gov,12.693345057342285,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
333,65,Private,11.770872294615744,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
334,30,Private,11.627289328580956,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0.0,0.0,1,3.970291913552122
335,38,Private,11.475545456679829,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0.0,0.0,3,3.713572066704308
336,60,Private,11.603962893194858,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,1,8.895492631451633,0.0,3,3.713572066704308
337,45,State-gov,12.438013387839748,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
338,45,Private,10.887904113457884,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
339,46,Self-emp-not-inc,12.817364226119928,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
340,48,Private,12.284389248957927,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.784189633918261
341,70,Federal-gov,12.001530019365102,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
342,35,Private,12.133695482354362,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
343,37,Local-gov,12.434788641892858,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,2,3.828641396489095
